GeoX,GeoY, ,고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
127.1493853,36.8119426,0,4413110100100010001,4413110100,충청남도 천안시 동남구 대흥동,1-1,1,토지대장,8,대,466.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1492124,36.8117299,1,4413110100100010002,4413110100,충청남도 천안시 동남구 대흥동,1-2,1,토지대장,8,대,277.0,6.0,법인,14.0,12.0,1:1200,2022-06-07
127.1494282,36.8116944,2,4413110100100010003,4413110100,충청남도 천안시 동남구 대흥동,1-3,1,토지대장,8,대,349.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1492621,36.8116110,3,4413110100100010004,4413110100,충청남도 천안시 동남구 대흥동,1-4,1,토지대장,8,대,109.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1491441,36.8115791,4,4413110100100010006,4413110100,충청남도 천안시 동남구 대흥동,1-6,1,토지대장,8,대,56.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1492345,36.8118805,5,4413110100100010008,4413110100,충청남도 천안시 동남구 대흥동,1-8,1,토지대장,8,대,347.0,1.0,개인,14.0,12.0,1:1200,2022-06-07
127.1491861,36.8120198,6,4413110100100010010,4413110100,충청남도 천안시 동남구 대흥동,1-10,1,토지대장,8,대,102.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1495531,36.8119779,7,4413110100100010026,4413110100,충청남도 천안시 동남구 대흥동,1-26,1,토지대장,28,잡종지,97.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494840,36.8115711,8,4413110100100010027,4413110100,충청남도 천안시 동남구 대흥동,1-27,1,토지대장,14,도로,6.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1494623,36.8114949,9,4413110100100010028,4413110100,충청남도 천안시 동남구 대흥동,1-28,1,토지대장,8,대,41.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494272,36.8114034,10,4413110100100010029,4413110100,충청남도 천안시 동남구 대흥동,1-29,1,토지대장,8,대,38.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494312,36.8113488,11,4413110100100010030,4413110100,충청남도 천안시 동남구 대흥동,1-30,1,토지대장,8,대,5.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1493904,36.8112285,12,4413110100100010031,4413110100,충청남도 천안시 동남구 대흥동,1-31,1,토지대장,28,잡종지,106.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1493337,36.8110029,13,4413110100100010033,4413110100,충청남도 천안시 동남구 대흥동,1-33,1,토지대장,14,도로,18.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1495586,36.8118801,14,4413110100100010034,4413110100,충청남도 천안시 동남구 대흥동,1-34,1,토지대장,28,잡종지,26.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1495384,36.8118267,15,4413110100100010035,4413110100,충청남도 천안시 동남구 대흥동,1-35,1,토지대장,28,잡종지,20.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1495231,36.8118030,16,4413110100100010036,4413110100,충청남도 천안시 동남구 대흥동,1-36,1,토지대장,28,잡종지,2.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1491292,36.8121161,17,4413110100100010038,4413110100,충청남도 천안시 동남구 대흥동,1-38,1,토지대장,8,대,62.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1492314,36.8120983,18,4413110100100010039,4413110100,충청남도 천안시 동남구 대흥동,1-39,1,토지대장,8,대,53.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1493060,36.8120852,19,4413110100100010040,4413110100,충청남도 천안시 동남구 대흥동,1-40,1,토지대장,8,대,25.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494222,36.8120649,20,4413110100100010041,4413110100,충청남도 천안시 동남구 대흥동,1-41,1,토지대장,8,대,80.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1495630,36.8120522,21,4413110100100010042,4413110100,충청남도 천안시 동남구 대흥동,1-42,1,토지대장,8,대,16.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1493079,36.8117105,22,4413110100100010043,4413110100,충청남도 천안시 동남구 대흥동,1-43,1,토지대장,8,대,75.0,6.0,법인,14.0,12.0,1:1200,2022-06-07
127.1491182,36.8117418,23,4413110100100010044,4413110100,충청남도 천안시 동남구 대흥동,1-44,1,토지대장,8,대,75.0,6.0,법인,2.0,12.0,1:1200,2022-06-07
127.1495339,36.8117456,24,4413110100100010045,4413110100,충청남도 천안시 동남구 대흥동,1-45,1,토지대장,28,잡종지,16.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1494169,36.8113667,25,4413110100100010046,4413110100,충청남도 천안시 동남구 대흥동,1-46,1,토지대장,14,도로,5.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1488769,36.8116666,26,4413110100100020001,4413110100,충청남도 천안시 동남구 대흥동,2-1,1,토지대장,14,도로,929.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1491056,36.8120745,27,4413110100100020003,4413110100,충청남도 천안시 동남구 대흥동,2-3,1,토지대장,8,대,27.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490838,36.8119965,28,4413110100100020005,4413110100,충청남도 천안시 동남구 대흥동,2-5,1,토지대장,8,대,109.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490641,36.8119173,29,4413110100100020006,4413110100,충청남도 천안시 동남구 대흥동,2-6,1,토지대장,8,대,43.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1490236,36.8117030,30,4413110100100040004,4413110100,충청남도 천안시 동남구 대흥동,4-4,1,토지대장,8,대,126.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490187,36.8115655,31,4413110100100040005,4413110100,충청남도 천안시 동남구 대흥동,4-5,1,토지대장,8,대,367.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490733,36.8113940,32,4413110100100040010,4413110100,충청남도 천안시 동남구 대흥동,4-10,1,토지대장,8,대,142.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1490204,36.8112986,33,4413110100100040013,4413110100,충청남도 천안시 동남구 대흥동,4-13,1,토지대장,8,대,79.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490465,36.8118630,34,4413110100100040014,4413110100,충청남도 천안시 동남구 대흥동,4-14,1,토지대장,8,대,66.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1490322,36.8117874,35,4413110100100040015,4413110100,충청남도 천안시 동남구 대흥동,4-15,1,토지대장,8,대,106.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1489310,36.8113508,36,4413110100100040020,4413110100,충청남도 천안시 동남구 대흥동,4-20,1,토지대장,8,대,86.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1489051,36.8118954,37,4413110100100050001,4413110100,충청남도 천안시 동남구 대흥동,5-1,1,토지대장,8,대,10.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1489624,36.8114535,38,4413110100100050011,4413110100,충청남도 천안시 동남구 대흥동,5-11,1,토지대장,8,대,156.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1488749,36.8114553,39,4413110100100050012,4413110100,충청남도 천안시 동남구 대흥동,5-12,1,토지대장,8,대,6.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1488932,36.8113044,40,4413110100100050013,4413110100,충청남도 천안시 동남구 대흥동,5-13,1,토지대장,8,대,85.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1488740,36.8112463,41,4413110100100050014,4413110100,충청남도 천안시 동남구 대흥동,5-14,1,토지대장,8,대,91.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1489264,36.8113859,42,4413110100100050015,4413110100,충청남도 천안시 동남구 대흥동,5-15,1,토지대장,8,대,9.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1488735,36.8114076,43,4413110100100050016,4413110100,충청남도 천안시 동남구 대흥동,5-16,1,토지대장,8,대,24.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1487325,36.8111909,44,4413110100100060002,4413110100,충청남도 천안시 동남구 대흥동,6-2,1,토지대장,14,도로,112.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1489274,36.8111423,45,4413110100100060003,4413110100,충청남도 천안시 동남구 대흥동,6-3,1,토지대장,8,대,20.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1489516,36.8111201,46,4413110100100060004,4413110100,충청남도 천안시 동남구 대흥동,6-4,1,토지대장,8,대,13.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1490070,36.8111155,47,4413110100100060006,4413110100,충청남도 천안시 동남구 대흥동,6-6,1,토지대장,8,대,50.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1488507,36.8111727,48,4413110100100060008,4413110100,충청남도 천안시 동남구 대흥동,6-8,1,토지대장,8,대,122.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1490060,36.8111945,49,4413110100100070003,4413110100,충청남도 천안시 동남구 대흥동,7-3,1,토지대장,8,대,126.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1491216,36.8111379,50,4413110100100070004,4413110100,충청남도 천안시 동남구 대흥동,7-4,1,토지대장,8,대,199.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1492435,36.8114395,51,4413110100100080001,4413110100,충청남도 천안시 동남구 대흥동,8-1,1,토지대장,8,대,165.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1492270,36.8112769,52,4413110100100080002,4413110100,충청남도 천안시 동남구 대흥동,8-2,1,토지대장,8,대,612.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1492737,36.8110808,53,4413110100100080004,4413110100,충청남도 천안시 동남구 대흥동,8-4,1,토지대장,8,대,163.0,6.0,법인,1.0,12.0,1:1200,2022-06-07
127.1492391,36.8115368,54,4413110100100080005,4413110100,충청남도 천안시 동남구 대흥동,8-5,1,토지대장,8,대,188.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1493836,36.8115156,55,4413110100100080008,4413110100,충청남도 천안시 동남구 대흥동,8-8,1,토지대장,8,대,119.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1493654,36.8114121,56,4413110100100080009,4413110100,충청남도 천안시 동남구 대흥동,8-9,1,토지대장,8,대,56.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1493399,36.8113764,57,4413110100100080015,4413110100,충청남도 천안시 동남구 대흥동,8-15,1,토지대장,8,대,10.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494186,36.8109578,58,4413110100100090001,4413110100,충청남도 천안시 동남구 대흥동,9-1,1,토지대장,14,도로,33.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1496498,36.8105681,59,4413110100100100001,4413110100,충청남도 천안시 동남구 대흥동,10-1,1,토지대장,8,대,239.8,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1497043,36.8107377,60,4413110100100100002,4413110100,충청남도 천안시 동남구 대흥동,10-2,1,토지대장,8,대,230.4,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1498676,36.8106135,61,4413110100100100004,4413110100,충청남도 천안시 동남구 대흥동,10-4,1,토지대장,8,대,864.2,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1500993,36.8106366,62,4413110100100100005,4413110100,충청남도 천안시 동남구 대흥동,10-5,1,토지대장,8,대,328.3,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1498577,36.8104119,63,4413110100100100006,4413110100,충청남도 천안시 동남구 대흥동,10-6,1,토지대장,14,도로,240.4,5.0,군유지,0.0,6.0,1:600,2022-06-07
127.1496887,36.8103536,64,4413110100100100007,4413110100,충청남도 천안시 동남구 대흥동,10-7,1,토지대장,8,대,202.9,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1498205,36.8102833,65,4413110100100100008,4413110100,충청남도 천안시 동남구 대흥동,10-8,1,토지대장,8,대,305.7,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1500352,36.8104752,66,4413110100100100010,4413110100,충청남도 천안시 동남구 대흥동,10-10,1,토지대장,8,대,223.2,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1497457,36.8100921,67,4413110100100100011,4413110100,충청남도 천안시 동남구 대흥동,10-11,1,토지대장,8,대,205.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1498745,36.8100652,68,4413110100100100012,4413110100,충청남도 천안시 동남구 대흥동,10-12,1,토지대장,8,대,201.7,5.0,군유지,7.0,6.0,1:600,2022-06-07
127.1499382,36.8102396,69,4413110100100100013,4413110100,충청남도 천안시 동남구 대흥동,10-13,1,토지대장,8,대,332.9,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1495967,36.8101724,70,4413110100100120000,4413110100,충청남도 천안시 동남구 대흥동,12,1,토지대장,8,대,509.4,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1494258,36.8102476,71,4413110100100130001,4413110100,충청남도 천안시 동남구 대흥동,13-1,1,토지대장,8,대,175.2,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1493993,36.8101125,72,4413110100100130002,4413110100,충청남도 천안시 동남구 대흥동,13-2,1,토지대장,8,대,23.8,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1494485,36.8101150,73,4413110100100130003,4413110100,충청남도 천안시 동남구 대흥동,13-3,1,토지대장,8,대,27.8,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1494264,36.8101758,74,4413110100100130004,4413110100,충청남도 천안시 동남구 대흥동,13-4,1,토지대장,8,대,62.3,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1493424,36.8101394,75,4413110100100130005,4413110100,충청남도 천안시 동남구 대흥동,13-5,1,토지대장,8,대,64.5,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1493427,36.8101822,76,4413110100100130006,4413110100,충청남도 천안시 동남구 대흥동,13-6,1,토지대장,8,대,6.1,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1492320,36.8101672,77,4413110100100140000,4413110100,충청남도 천안시 동남구 대흥동,14,1,토지대장,8,대,116.4,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1492623,36.8102673,78,4413110100100150001,4413110100,충청남도 천안시 동남구 대흥동,15-1,1,토지대장,8,대,73.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1492498,36.8102282,79,4413110100100150002,4413110100,충청남도 천안시 동남구 대흥동,15-2,1,토지대장,8,대,52.6,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1492439,36.8102094,80,4413110100100150003,4413110100,충청남도 천안시 동남구 대흥동,15-3,1,토지대장,8,대,6.9,2.0,국유지,0.0,6.0,1:600,2022-06-07
127.1493045,36.8103133,81,4413110100100160000,4413110100,충청남도 천안시 동남구 대흥동,16,1,토지대장,8,대,116.0,5.0,군유지,0.0,6.0,1:600,2022-06-07
127.1494280,36.8104147,82,4413110100100170001,4413110100,충청남도 천안시 동남구 대흥동,17-1,1,토지대장,8,대,726.9,8.0,종교단체,0.0,6.0,1:600,2022-06-07
127.1494930,36.8105787,83,4413110100100170002,4413110100,충청남도 천안시 동남구 대흥동,17-2,1,토지대장,8,대,268.4,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1493846,36.8106625,84,4413110100100170003,4413110100,충청남도 천안시 동남구 대흥동,17-3,1,토지대장,8,대,98.5,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1496137,36.8107431,85,4413110100100170004,4413110100,충청남도 천안시 동남구 대흥동,17-4,1,토지대장,8,대,86.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1494586,36.8107165,86,4413110100100170005,4413110100,충청남도 천안시 동남구 대흥동,17-5,1,토지대장,8,대,156.4,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1494870,36.8108060,87,4413110100100170006,4413110100,충청남도 천안시 동남구 대흥동,17-6,1,토지대장,8,대,282.6,1.0,개인,4.0,6.0,1:600,2022-06-07
127.1493605,36.8105898,88,4413110100100170007,4413110100,충청남도 천안시 동남구 대흥동,17-7,1,토지대장,8,대,112.0,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1491890,36.8108399,89,4413110100100180000,4413110100,충청남도 천안시 동남구 대흥동,18,1,토지대장,8,대,300.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1489369,36.8108280,90,4413110100100190000,4413110100,충청남도 천안시 동남구 대흥동,19,1,토지대장,8,대,1280.0,2.0,국유지,0.0,6.0,1:600,2022-06-07
127.1489926,36.8105572,91,4413110100100200001,4413110100,충청남도 천안시 동남구 대흥동,20-1,1,토지대장,8,대,500.7,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1489730,36.8104619,92,4413110100100200002,4413110100,충청남도 천안시 동남구 대흥동,20-2,1,토지대장,8,대,172.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1489281,36.8102417,93,4413110100100200003,4413110100,충청남도 천안시 동남구 대흥동,20-3,1,토지대장,8,대,102.7,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1487331,36.8107343,94,4413110100100200004,4413110100,충청남도 천안시 동남구 대흥동,20-4,1,토지대장,8,대,221.5,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1486209,36.8103171,95,4413110100100200005,4413110100,충청남도 천안시 동남구 대흥동,20-5,1,토지대장,8,대,274.1,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1491129,36.8106293,96,4413110100100200006,4413110100,충청남도 천안시 동남구 대흥동,20-6,1,토지대장,8,대,128.3,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1488091,36.8102668,97,4413110100100200007,4413110100,충청남도 천안시 동남구 대흥동,20-7,1,토지대장,8,대,140.6,1.0,개인,3.0,6.0,1:600,2022-06-07
127.1487369,36.8102846,98,4413110100100200008,4413110100,충청남도 천안시 동남구 대흥동,20-8,1,토지대장,8,대,10.0,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1486715,36.8104740,99,4413110100100200009,4413110100,충청남도 천안시 동남구 대흥동,20-9,1,토지대장,8,대,474.7,6.0,법인,0.0,6.0,1:600,2022-06-07
127.1490243,36.8102238,100,4413110100100200010,4413110100,충청남도 천안시 동남구 대흥동,20-10,1,토지대장,8,대,89.6,1.0,개인,5.0,6.0,1:600,2022-06-07
127.1489499,36.8103906,101,4413110100100200011,4413110100,충청남도 천안시 동남구 대흥동,20-11,1,토지대장,8,대,344.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1489276,36.8103191,102,4413110100100200012,4413110100,충청남도 천안시 동남구 대흥동,20-12,1,토지대장,8,대,172.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1487276,36.8106267,103,4413110100100200015,4413110100,충청남도 천안시 동남구 대흥동,20-15,1,토지대장,8,대,252.9,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1483360,36.8109032,104,4413110100100210001,4413110100,충청남도 천안시 동남구 대흥동,21-1,1,토지대장,8,대,579.0,6.0,법인,0.0,6.0,1:600,2022-06-07
127.1482382,36.8105246,105,4413110100100210002,4413110100,충청남도 천안시 동남구 대흥동,21-2,1,토지대장,8,대,117.0,1.0,개인,8.0,6.0,1:600,2022-06-07
127.1482513,36.8104102,106,4413110100100210003,4413110100,충청남도 천안시 동남구 대흥동,21-3,1,토지대장,8,대,135.2,1.0,개인,6.0,6.0,1:600,2022-06-07
127.1482976,36.8111241,107,4413110100100210004,4413110100,충청남도 천안시 동남구 대흥동,21-4,1,토지대장,8,대,682.7,6.0,법인,0.0,6.0,1:600,2022-06-07
127.1482767,36.8106759,108,4413110100100210005,4413110100,충청남도 천안시 동남구 대흥동,21-5,1,토지대장,8,대,494.9,6.0,법인,0.0,6.0,1:600,2022-06-07
127.1481655,36.8104283,109,4413110100100210006,4413110100,충청남도 천안시 동남구 대흥동,21-6,1,토지대장,8,대,121.3,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1485050,36.8111771,110,4413110100100210007,4413110100,충청남도 천안시 동남구 대흥동,21-7,1,토지대장,8,대,190.5,5.0,군유지,4.0,6.0,1:600,2022-06-07
127.1481386,36.8102251,111,4413110100100220000,4413110100,충청남도 천안시 동남구 대흥동,22,1,토지대장,8,대,81.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1493566,36.8109597,112,4413110100100240001,4413110100,충청남도 천안시 동남구 대흥동,24-1,1,토지대장,14,도로,3.0,2.0,국유지,0.0,6.0,1:600,2022-06-07
127.1481981,36.8102354,113,4413110100100250000,4413110100,충청남도 천안시 동남구 대흥동,25,1,토지대장,8,대,30.1,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1481413,36.8101772,114,4413110100100260000,4413110100,충청남도 천안시 동남구 대흥동,26,1,토지대장,8,대,52.2,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1481298,36.8101321,115,4413110100100270000,4413110100,충청남도 천안시 동남구 대흥동,27,1,토지대장,8,대,90.2,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1491300,36.8110321,116,4413110100100280001,4413110100,충청남도 천안시 동남구 대흥동,28-1,1,토지대장,14,도로,165.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1488250,36.8110930,117,4413110100100290001,4413110100,충청남도 천안시 동남구 대흥동,29-1,1,토지대장,14,도로,225.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1481088,36.8100531,118,4413110100100300002,4413110100,충청남도 천안시 동남구 대흥동,30-2,1,토지대장,8,대,148.5,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1480642,36.8098892,119,4413110100100300004,4413110100,충청남도 천안시 동남구 대흥동,30-4,1,토지대장,8,대,41.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1480564,36.8098588,120,4413110100100300005,4413110100,충청남도 천안시 동남구 대흥동,30-5,1,토지대장,8,대,36.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1480380,36.8097888,121,4413110100100300006,4413110100,충청남도 천안시 동남구 대흥동,30-6,1,토지대장,8,대,136.9,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1481463,36.8096175,122,4413110100100300007,4413110100,충청남도 천안시 동남구 대흥동,30-7,1,토지대장,14,도로,15679.7,2.0,국유지,0.0,6.0,1:600,2022-06-07
127.1480887,36.8099785,123,4413110100100300008,4413110100,충청남도 천안시 동남구 대흥동,30-8,1,토지대장,8,대,68.1,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1480756,36.8099308,124,4413110100100300009,4413110100,충청남도 천안시 동남구 대흥동,30-9,1,토지대장,8,대,67.8,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1483634,36.8096712,125,4413110100100310000,4413110100,충청남도 천안시 동남구 대흥동,31,1,토지대장,8,대,115.4,6.0,법인,0.0,6.0,1:600,2022-06-07
127.1483996,36.8098091,126,4413110100100320000,4413110100,충청남도 천안시 동남구 대흥동,32,1,토지대장,8,대,65.8,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1484262,36.8098668,127,4413110100100330000,4413110100,충청남도 천안시 동남구 대흥동,33,1,토지대장,8,대,74.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1485726,36.8098634,128,4413110100100340000,4413110100,충청남도 천안시 동남구 대흥동,34,1,토지대장,8,대,212.9,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1484623,36.8099226,129,4413110100100360000,4413110100,충청남도 천안시 동남구 대흥동,36,1,토지대장,8,대,123.3,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1485785,36.8099733,130,4413110100100370000,4413110100,충청남도 천안시 동남구 대흥동,37,1,토지대장,8,대,252.3,1.0,개인,2.0,6.0,1:600,2022-06-07
127.1487061,36.8100641,131,4413110100100390001,4413110100,충청남도 천안시 동남구 대흥동,39-1,1,토지대장,8,대,123.0,1.0,개인,0.0,6.0,1:600,2022-06-07
127.1485311,36.8100361,132,4413110100100390002,4413110100,충청남도 천안시 동남구 대흥동,39-2,1,토지대장,8,대,70.1,1.0,개인,1.0,6.0,1:600,2022-06-07
127.1484771,36.8112970,133,4413110100100410001,4413110100,충청남도 천안시 동남구 대흥동,41-1,1,토지대장,8,대,112.0,6.0,법인,2.0,12.0,1:1200,2022-06-07
127.1483778,36.8112922,134,4413110100100410002,4413110100,충청남도 천안시 동남구 대흥동,41-2,1,토지대장,8,대,109.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1482885,36.8113074,135,4413110100100410003,4413110100,충청남도 천안시 동남구 대흥동,41-3,1,토지대장,8,대,86.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1482052,36.8113199,136,4413110100100410004,4413110100,충청남도 천안시 동남구 대흥동,41-4,1,토지대장,8,대,102.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1485522,36.8112923,137,4413110100100410005,4413110100,충청남도 천안시 동남구 대흥동,41-5,1,토지대장,8,대,26.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1485365,36.8112409,138,4413110100100410006,4413110100,충청남도 천안시 동남구 대흥동,41-6,1,토지대장,8,대,33.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1484248,36.8115372,139,4413110100100420001,4413110100,충청남도 천안시 동남구 대흥동,42-1,1,토지대장,8,대,595.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1482185,36.8114505,140,4413110100100420002,4413110100,충청남도 천안시 동남구 대흥동,42-2,1,토지대장,8,대,208.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1481169,36.8116240,141,4413110100100420003,4413110100,충청남도 천안시 동남구 대흥동,42-3,1,토지대장,8,대,66.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1481664,36.8115588,142,4413110100100420004,4413110100,충청남도 천안시 동남구 대흥동,42-4,1,토지대장,8,대,119.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1484773,36.8113949,143,4413110100100420005,4413110100,충청남도 천안시 동남구 대흥동,42-5,1,토지대장,8,대,344.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1482868,36.8113921,144,4413110100100420008,4413110100,충청남도 천안시 동남구 대흥동,42-8,1,토지대장,8,대,73.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1482203,36.8119884,145,4413110100100430000,4413110100,충청남도 천안시 동남구 대흥동,43,1,토지대장,8,대,2626.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1485392,36.8120912,146,4413110100100430001,4413110100,충청남도 천안시 동남구 대흥동,43-1,1,토지대장,8,대,373.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1487914,36.8122302,147,4413110100100430002,4413110100,충청남도 천안시 동남구 대흥동,43-2,1,토지대장,8,대,34.0,1.0,개인,2.0,12.0,1:1200,2022-06-07
127.1485536,36.8118007,148,4413110100100430004,4413110100,충청남도 천안시 동남구 대흥동,43-4,1,토지대장,8,대,765.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1485041,36.8116441,149,4413110100100430008,4413110100,충청남도 천안시 동남구 대흥동,43-8,1,토지대장,8,대,380.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1487002,36.8121070,150,4413110100100430009,4413110100,충청남도 천안시 동남구 대흥동,43-9,1,토지대장,8,대,719.0,1.0,개인,49.0,12.0,1:1200,2022-06-07
127.1485937,36.8119278,151,4413110100100430010,4413110100,충청남도 천안시 동남구 대흥동,43-10,1,토지대장,14,도로,170.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1488111,36.8123606,152,4413110100100470001,4413110100,충청남도 천안시 동남구 대흥동,47-1,1,토지대장,8,대,261.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
