고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
,4481040023104580005,4481040023,충청남도 예산군 오가면 신장리,458-5,1,토지대장,18,구거,121.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104590000,4481040023,충청남도 예산군 오가면 신장리,459,1,토지대장,14,도로,1328.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104590001,4481040023,충청남도 예산군 오가면 신장리,459-1,1,토지대장,14,도로,1027.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104600002,4481040023,충청남도 예산군 오가면 신장리,460-2,1,토지대장,18,구거,2027.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
,4481040023104600003,4481040023,충청남도 예산군 오가면 신장리,460-3,1,토지대장,2,답,436.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104610002,4481040023,충청남도 예산군 오가면 신장리,461-2,1,토지대장,18,구거,215.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104610003,4481040023,충청남도 예산군 오가면 신장리,461-3,1,토지대장,5,임야,1874.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104620002,4481040023,충청남도 예산군 오가면 신장리,462-2,1,토지대장,18,구거,843.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104620003,4481040023,충청남도 예산군 오가면 신장리,462-3,1,토지대장,1,전,9526.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104620004,4481040023,충청남도 예산군 오가면 신장리,462-4,1,토지대장,1,전,540.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104630001,4481040023,충청남도 예산군 오가면 신장리,463-1,1,토지대장,18,구거,56.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104650001,4481040023,충청남도 예산군 오가면 신장리,465-1,1,토지대장,8,대,311.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104650002,4481040023,충청남도 예산군 오가면 신장리,465-2,1,토지대장,18,구거,3.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
,4481040023104660003,4481040023,충청남도 예산군 오가면 신장리,466-3,1,토지대장,18,구거,625.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
,4481040023104660004,4481040023,충청남도 예산군 오가면 신장리,466-4,1,토지대장,2,답,50.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104670000,4481040023,충청남도 예산군 오가면 신장리,467,1,토지대장,18,구거,809.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104670001,4481040023,충청남도 예산군 오가면 신장리,467-1,1,토지대장,18,구거,395.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104670002,4481040023,충청남도 예산군 오가면 신장리,467-2,1,토지대장,18,구거,283.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104670003,4481040023,충청남도 예산군 오가면 신장리,467-3,1,토지대장,18,구거,39.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104680000,4481040023,충청남도 예산군 오가면 신장리,468,1,토지대장,14,도로,486.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104680001,4481040023,충청남도 예산군 오가면 신장리,468-1,1,토지대장,14,도로,110.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104680008,4481040023,충청남도 예산군 오가면 신장리,468-8,1,토지대장,2,답,169.0,1.0,개인,4.0,12.0,1:1200,2022-06-07
,4481040023104690006,4481040023,충청남도 예산군 오가면 신장리,469-6,1,토지대장,8,대,623.0,1.0,개인,0.0,10.0,1:1000,2022-06-07
,4481040023104690008,4481040023,충청남도 예산군 오가면 신장리,469-8,1,토지대장,2,답,492.0,1.0,개인,0.0,10.0,1:1000,2022-06-07
,4481040023104700000,4481040023,충청남도 예산군 오가면 신장리,470,1,토지대장,14,도로,403.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700001,4481040023,충청남도 예산군 오가면 신장리,470-1,1,토지대장,14,도로,739.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700002,4481040023,충청남도 예산군 오가면 신장리,470-2,1,토지대장,14,도로,505.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700003,4481040023,충청남도 예산군 오가면 신장리,470-3,1,토지대장,14,도로,21.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700004,4481040023,충청남도 예산군 오가면 신장리,470-4,1,토지대장,14,도로,1940.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700014,4481040023,충청남도 예산군 오가면 신장리,470-14,1,토지대장,18,구거,129.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
